t,x,v_x,y,y_v
19.189485608512133,-82.01823528367167,-4.2982275247463955,13.698563989887006,-4.627369291981921
19.199485608512134,-82.06120712186257,-4.296139238563577,13.652290348382714,-4.6273590088845244
19.209485608512136,-82.10415805091598,-4.294045694283226,13.606016809709113,-4.627348725843575
19.219485608512137,-82.14708801816161,-4.291946874008265,13.55974337386564,-4.627338442859072
19.22948560851214,-82.18999697074933,-4.28984275968104,13.513470040851729,-4.6273281599310145
19.23948560851214,-82.23288485564768,-4.287733333081524,13.467196810666817,-4.6273178770594035
19.249485608512142,-82.27575161964214,-4.285618575825495,13.420923683310338,-4.627307594244237
19.259485608512144,-82.31859720933353,-4.283498469362685,13.374650658781729,-4.627297311485515
19.269485608512145,-82.36142157113635,-4.281372994974909,13.328377737080425,-4.627287028783238
19.279485608512147,-82.40422465127702,-4.279242133774157,13.282104918205862,-4.6272767461374045
19.289485608512148,-82.44700639579229,-4.277105866700673,13.235832202157475,-4.627266463548014
19.29948560851215,-82.48976675052738,-4.274964174520989,13.1895595889347,-4.627256181015066
19.30948560851215,-82.53250566113435,-4.27281703782595,13.143287078536972,-4.62724589853856
19.319485608512153,-82.57522307307026,-4.2706644370286915,13.097014670963725,-4.6272356161184955
19.329485608512154,-82.6179189315954,-4.268506352362601,13.050742366214399,-4.627225333754873
19.339485608512156,-82.66059318177149,-4.266342763879244,13.004470164288426,-4.62721505144769
19.349485608512158,-82.70324576845985,-4.264173651446263,12.958198065185243,-4.627204769196948
19.35948560851216,-82.74587663631955,-4.261998994745238,12.911926068904284,-4.627194487002645
19.36948560851216,-82.78848572980554,-4.259818773269526,12.865654175444988,-4.627184204864781
19.379485608512162,-82.83107299316674,-4.257632966322059,12.819382384806786,-4.627173922783356
19.389485608512164,-82.87363837044416,-4.2554415530131156,12.773110696989118,-4.627163640758369
19.399485608512165,-82.9161818054689,-4.253244512258058,12.726839111991417,-4.627153358789821
19.409485608512167,-82.95870324186026,-4.25104182277503,12.680567629813119,-4.627143076877709
19.41948560851217,-83.00120262302373,-4.24883346308263,12.63429625045366,-4.627132795022034
19.42948560851217,-83.04367989214897,-4.246619411497538,12.588024973912477,-4.627122513222795
19.43948560851217,-83.08613499220779,-4.2443996461321145,12.541753800189003,-4.627112231479992
19.449485608512173,-83.12856786595208,-4.242174144891959,12.495482729282674,-4.627101949793624
19.459485608512175,-83.17097845591174,-4.239942885473434,12.449211761192927,-4.627091668163691
19.469485608512176,-83.2133667043926,-4.237705845361147,12.402940895919198,-4.627081386590192
19.479485608512178,-83.25573255347425,-4.235463001825398,12.35667013346092,-4.627071105073127
19.48948560851218,-83.29807594500791,-4.233214331919583,12.310399473817531,-4.627060823612496
19.49948560851218,-83.34039682061423,-4.230959812477561,12.264128916988467,-4.627050542208297
19.509485608512183,-83.3826951216811,-4.22869942011098,12.217858462973162,-4.62704026086053
19.519485608512184,-83.42497078936137,-4.226433131206558,12.171588111771053,-4.627029979569195
19.529485608512186,-83.46722376457066,-4.224160921923319,12.125317863381575,-4.6270196983342915
19.539485608512187,-83.50945398798504,-4.221882768189799,12.079047717804164,-4.6270094171558185
19.54948560851219,-83.55166140003865,-4.219598645701188,12.032777675038256,-4.626999136033776
19.55948560851219,-83.59384594092145,-4.217308529916442,11.986507735083286,-4.626988854968163
19.569485608512192,-83.63600755057678,-4.215012396055343,11.94023789793869,-4.626978573958979
19.579485608512194,-83.67814616869894,-4.21271021909551,11.893968163603905,-4.626968293006224
19.589485608512195,-83.72026173473084,-4.2104019737693665,11.847698532078365,-4.626958012109898
19.599485608512197,-83.76235418786143,-4.208087634561054,11.801429003361505,-4.62694773127
19.6094856085122,-83.80442346702327,-4.2057671757033015,11.755159577452762,-4.626937450486529
19.6194856085122,-83.84646951088996,-4.203440571174237,11.708890254351571,-4.626927169759484
19.6294856085122,-83.88849225787362,-4.201107794694154,11.66262103405737,-4.626916889088866
19.639485608512203,-83.93049164612225,-4.1987688197222175,11.616351916569592,-4.626906608474674
19.649485608512204,-83.97246761351713,-4.196423619453121,11.570082901887673,-4.626896327916907
19.659485608512206,-84.01442009767013,-4.194072166813688,11.523813990011051,-4.6268860474155655
19.669485608512208,-84.05634903592106,-4.191714434459414,11.47754518093916,-4.626875766970648
19.67948560851221,-84.09825436533491,-4.189350394770951,11.431276474671435,-4.626865486582155
19.68948560851221,-84.14013602269908,-4.186980019850538,11.385007871207314,-4.6268552062500845
19.699485608512212,-84.1819939445206,-4.184603281518364,11.33873937054623,-4.626844925974437
19.709485608512214,-84.22382806702325,-4.1822201513088775,11.292470972687623,-4.626834645755212
19.719485608512215,-84.26563832614472,-4.179830600467024,11.246202677630924,-4.626824365592409
19.729485608512217,-84.3074246575337,-4.177434599944427,11.199934485375572,-4.626814085486027
19.73948560851222,-84.3491869965469,-4.175032120395506,11.153666395921,-4.626803805436066
19.74948560851222,-84.39092527824609,-4.172623132173513,11.107398409266647,-4.626793525442525
19.75948560851222,-84.43263943739501,-4.170207605326519,11.061130525411947,-4.626783245505405
19.769485608512223,-84.47432940845638,-4.167785509593321,11.014862744356336,-4.626772965624704
19.779485608512225,-84.51599512558873,-4.165356814399274,10.96859506609925,-4.626762685800421
19.789485608512226,-84.55763652264325,-4.1629214888520645,10.922327490640123,-4.6267524060325576
19.799485608512228,-84.5992535331606,-4.160479501737391,10.876060017978395,-4.626742126321112
19.80948560851223,-84.64084609036769,-4.158030821514586,10.829792648113498,-4.626731846666083
19.81948560851223,-84.68241412717434,-4.155575416312149,10.78352538104487,-4.626721567067472
19.829485608512233,-84.72395757617002,-4.1531132539232045,10.737258216771945,-4.626711287525277
19.839485608512234,-84.76547636962042,-4.150644301800877,10.69099115529416,-4.626701008039498
19.849485608512236,-84.80697043946401,-4.148168527053588,10.644724196610952,-4.626690728610134
19.859485608512237,-84.84843971730865,-4.14568589644026,10.598457340721755,-4.626680449237186
19.86948560851224,-84.889884134428,-4.143196376365442,10.552190587626006,-4.626670169920652
19.87948560851224,-84.93130362175796,-4.140699932874338,10.50592393732314,-4.626659890660531
19.889485608512242,-84.97269810989309,-4.1381965316477585,10.459657389812593,-4.626649611456824
19.899485608512244,-85.0140675290829,-4.13568613799696,10.4133909450938,-4.626639332309531
19.909485608512245,-85.05541180922813,-4.133168716858409,10.367124603166198,-4.62662905321865
19.919485608512247,-85.09673087987701,-4.130644232788432,10.320858364029224,-4.626618774184181
19.92948560851225,-85.13802467022141,-4.128112649957785,10.274592227682312,-4.626608495206124
19.93948560851225,-85.17929310909295,-4.125573932146102,10.228326194124898,-4.626598216284478
19.94948560851225,-85.22053612495907,-4.123028042736252,10.18206026335642,-4.626587937419242
19.959485608512253,-85.26175364591901,-4.1204749447085876,10.13579443537631,-4.626577658610415
19.969485608512255,-85.30294559969981,-4.117914600635085,10.089528710184007,-4.626567379857999
19.979485608512256,-85.34411191365214,-4.115346972673366,10.043263087778946,-4.626557101161992
19.989485608512258,-85.38525251474617,-4.112772022560618,9.996997568160564,-4.626546822522393
